[09:49:57 ::1]  () :insert into TEST_DATA_RES (PAGE_CODE, COLUMN1, CREATE_DATE, SYSTEM_TYPE, PK_ID) values ('AUD3I010', '&pageCode=AUD3I010&subPageCode=&systemCode=1&pccCivilGen=1353665978&toPersonId=1489900129401', '2024-03-06', '1', '26034')
[17:15:02 ::1]  () :insert into WH_CIVIL_CASE_ASSETS_LAND (CFC_LAND_GEN, CFC_CIVIL_GEN, CFC_LAND_REQ_GEN, SEQ_NO, LAND_TYPE, LAND_TYPE_NAME, DEED_NO, LAND_NO, BOOK_NO, PAGE_NO, SURVEY, DOC_BOOK_NO, DOC_PAGE_NO, MOO_NO, DISTRICT_NAME, AMPHUR_NAME, PROVINCE_NAME, CENT_LOC_GEN, COMMIT_TYPE, COMMIT_TYPE_NAME, COMMIT_DESC, FARM, NGAN, VA, REMAIN_VA, REMAIN_BASE, SURRENDER_FARM, SURRENDER_NGAN, SURRENDER_VA, SURRENDER_REMAIN_VA, SURRENDER_REMAIN_BASE, PART_FARM, PART_NGAN, PART_VA, PART_REMAIN_VA, PART_REMAIN_BASE, EST_PER_FARM_AMOUNT, EST_PER_VA_AMOUNT, EST_AREA_AMOUNT, ADD_PERCENT, ADD_AMOUNT, MINUS_PERCENT, MINUS_AMOUNT, EST_ASS_AMOUNT, EST_GOV_AMOUNT, EST_PRICE_AMOUNT, LAND_DESC, LAND_COMMENT, NEARLY_AREA, R_SELL_TYPE, ASSET_STATUS, ASSET_STATUS_NAME, CENT_DEPT_GEN, CREATE_BY_USERID, UPDATE_BY_USERID, CREATE_BY_PROGID, UPDATE_BY_PROGID, VERSION, DATA_ID, HOUSE_FLAG, PLOT_SEQ, COPY_FLAG, USER_DEPT_CODE, DPD_STRUCTURE_GEN, LAND_FOR_ID, LAND_REGISTRATION_FLAG, LAND_TRAIN_FLAG, SOME_PART_FLAG, CREATE_DATE, UPDATE_DATE, WH_CIVIL_ID) values ('56812', '33381', '54560', '1', '01', 'โฉนด', '9014', '45', '91', '14', '2511', '', '', '', 'คูคต(คลองหกวาสายล่างฝั่งเหนือ)', 'ลำลูกกา', 'ปทุมธานี(ธัญบุรี)', '-407', '', '', '', '', '', '15', '7', '10', '0', '0', '0', '', '', '0', '0', '0', '', '', '0', '12000', '188400', '', '0', '', '0', '0', '188400', '188400', '', '', '', '', '03', 'ส่งจำหน่าย', '116', 'rasiga.p', 'posjanee.j', 'CFC3I020', 'CFC3I030', '6', '52243860', '1', '1', '1', '0902010800300', '', '', '', '', '', '2013-11-27 17:33:32', '2014-05-27 10:08:08', '3927')
[17:15:02 ::1]  () :insert into WH_CIVIL_CASE_ASSET_OWNER (ASSET_ID, WH_ASSET_ID, WH_CIVIL_ID, HOLDING_GROUP, PERSON_NAME, HOLDING_TYPE, HOLDING_AMOUNT, CONCERNCODE, CONCERNNAME, REGISTERID, PERSON_TYPE, PERSON_TYPE_NAME, WH_OWNER_ASSET_ID) values ('56812', '20735', '3927', '01', 'นายไพโรจน์ สมลา', '4', 'อัตราส่วนเป็นเปอร์เซ็นต์ 100 %', '11', 'ผู้ถือกรรมสิทธิ์ (จำเลย)', '3100503242580', '02', 'บุคคลธรรมดา', '10670')
[17:15:03 ::1]  () :insert into WH_CIVIL_CASE_ASSET_OWNER (ASSET_ID, WH_ASSET_ID, WH_CIVIL_ID, HOLDING_GROUP, PERSON_NAME, HOLDING_TYPE, HOLDING_AMOUNT, CONCERNCODE, CONCERNNAME, REGISTERID, PERSON_TYPE, PERSON_TYPE_NAME, WH_OWNER_ASSET_ID) values ('56812', '20735', '3927', '03', 'ธนาคารอิสลามแห่งประเทศไทย', '4', 'ยอดหนี้ 0', '13', 'ผู้รับจำนอง', '0105558026170', '03', 'ธนาคาร', '10671')
[17:15:03 ::1]  () :insert into WH_CIVIL_CASE_ASSETS (ASSET_ID, TYPE_CODE, TYPE_CODE_NAME, PROP_TITLE, PROP_STATUS, PROP_STATUS_NAME, EST_VANG_SUB, EST_GROUP_AMOUNT, EST_SUB_AMOUNT, EST_DOL, EST_PRICE_AMOUNT, SALE_PRICE, EST_SPECIALIST, EST_MORTGAGE, EST_BANK, COMMIT_TYPE, DATE_SALE, ADDRESS, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, CFC_CAPTION_GEN, CAP_NO, CAP_DATE, CAP_TIME, COPY_FLAG_NAME, SEQ_NO, CAP_QTY, UNIT, LATITUDE, LONGITUDE, PERSON_OFFICER_NAME, RATIO_FLAG, RATIO_FLAG_NAME, R_SELL_TYPE, R_SELL_TYPE_NAME, ASSET_DATA_TYPE, WH_ASSET_ID) values ('56813', '02', 'สิ่งปลูกสร้าง', 'สิ่งปลูกสร้างเลขที่ 73/28 ตำบลคูคต อำเภอลำลูกกา จังหวัดปทุมธานี', '04', 'ขายได้แล้ว', '0', '', '', '', '285048', '258889.34', '', '', '', '2', '2016-09-16', 'เลขที่ 73/28', '3927', '8428', '60267', '56873', '1', '2013-11-27', '17.33', 'ต้นฉบับ', '2', '1', 'หลัง', '', '', 'นางสาวพจนีย์ ใจยิ้ม', '', '', '', '', '1', '20736')
[17:15:03 ::1]  () :insert into WH_CIVIL_CASE_ASSETS_BUILDING (CFC_HOUSE_GEN, CFC_HOUSE_REQ_GEN, CFC_CIVIL_GEN, SEQ_NO, HOUSE_TYPE, HOUSE_TYPE_NAME, LAND_TYPE, VILLAGE_NAME, ADDR_NO, MOO_NO, SOI, ROAD, CENT_LOC_GEN, POST_CODE, HOUSE_DESC, WIDE, HOUSE_LONG, FLOOR, AREA, EST_PER_METR_AMOUNT, ADD_PERCENT, ADD_AMOUNT, MINUS_PERCENT, MINUS_AMOUNT, EST_ASS_AMOUNT, EST_GOV_AMOUNT, EST_PRICE_AMOUNT, HOUSE_COMMENT, NEARLY_AREA, R_SELL_TYPE, ASSET_STATUS, ASSET_STATUS_NAME, CENT_DEPT_GEN, LAND_FLAG, LAND_DESC, LAND_OWNER, HOUSE_AGE, RELETE_TYPE, CREATE_BY_PROGID, UPDATE_BY_PROGID, UPDATE_BY_USERID, CREATE_BY_USERID, DATA_ID, VERSION, COPY_FLAG, USER_DEPT_CODE, DPD_STRUCTURE_GEN, HOUSE_REGISTRATION_FLAG, HOUSE_TRAIN_FLAG, CREATE_DATE, UPDATE_DATE, WH_CIVIL_ID) values ('56813', '54561', '33381', '2', '02', 'ทาวน์เฮ้าส์', '', 'ศรีสง่า', '73/28', '', '', '', '-407', '12130', '', '4', '9', '1', '36', '10700', '', '0', '26', '100152', '0', '285048', '285048', '', '', '', '03', 'ส่งจำหน่าย', '116', '1', '', '', '18', '1', 'CFC3I020', 'CFC3I030', 'posjanee.j', 'rasiga.p', '52243864', '6', '1', '0902010800300', '', '', '', '2013-11-27 17:33:32', '2014-05-27 10:08:08', '3927')
[17:15:03 ::1]  () :insert into WH_CIVIL_CASE_ASSET_OWNER (ASSET_ID, WH_ASSET_ID, WH_CIVIL_ID, HOLDING_GROUP, PERSON_NAME, HOLDING_TYPE, HOLDING_AMOUNT, CONCERNCODE, CONCERNNAME, REGISTERID, PERSON_TYPE, PERSON_TYPE_NAME, WH_OWNER_ASSET_ID) values ('56813', '20736', '3927', '03', 'ธนาคารอิสลามแห่งประเทศไทย', '4', 'ยอดหนี้ 0', '13', 'ผู้รับจำนอง', '0105558026170', '03', 'ธนาคาร', '10672')
[17:15:03 ::1]  () :insert into WH_CIVIL_CASE_ASSET_OWNER (ASSET_ID, WH_ASSET_ID, WH_CIVIL_ID, HOLDING_GROUP, PERSON_NAME, HOLDING_TYPE, HOLDING_AMOUNT, CONCERNCODE, CONCERNNAME, REGISTERID, PERSON_TYPE, PERSON_TYPE_NAME, WH_OWNER_ASSET_ID) values ('56813', '20736', '3927', '01', 'นายไพโรจน์ สมลา', '4', 'อัตราส่วนเป็นเปอร์เซ็นต์ 100 %', '11', 'ผู้ถือกรรมสิทธิ์ (จำเลย)', '3100503242580', '02', 'บุคคลธรรมดา', '10673')
[17:15:03 ::1]  () :delete from WH_LAND_MAP_HOUSE where 1=1 and PCC_CIVIL_GEN = '83461'
[17:15:03 ::1]  () :insert into WH_LAND_MAP_HOUSE (CFC_MAP_HOUSE_GEN, CFC_HOUSE_GEN, CFC_LAND_GEN, CENT_DEPT_GEN, PCC_CIVIL_GEN) values ('23103', '56813', '56812', '116', '83461')
[17:15:03 ::1]  () :delete from WH_CIVIL_PAYMENT where 1=1 and WH_CIVIL_ID = '3927'
[17:15:03 ::1]  () :insert into WH_CIVIL_PAYMENT (WH_CIVIL_ID, PREFIX_BLACK_CASE, BLACK_CASE, BLACK_YY, PREFIX_RED_CASE, RED_CASE, RED_YY, COURT_CODE, CIVIL_CODE, PERSON_FULL_NAME, EXECUTION_STATUS, CAPITAL_AMOUNT, ASSET_AMOUNT_REMAIN, CONCERN_NAME, CONCERN_CODE, WH_CIVIL_PAYMENT_ID) values ('3927', 'ผบ', '2804', '2555', 'ผบ', '3662', '2555', '013', '83461', 'นายไพโรจน์ สมลา', 'ผู้ถูกบังคับคดี', '0', '0', 'จำเลย', '02', '10')
[17:15:03 ::1]  () :insert into WH_CIVIL_PAYMENT (WH_CIVIL_ID, PREFIX_BLACK_CASE, BLACK_CASE, BLACK_YY, PREFIX_RED_CASE, RED_CASE, RED_YY, COURT_CODE, CIVIL_CODE, PERSON_FULL_NAME, EXECUTION_STATUS, CAPITAL_AMOUNT, ASSET_AMOUNT_REMAIN, CONCERN_NAME, CONCERN_CODE, WH_CIVIL_PAYMENT_ID) values ('3927', 'ผบ', '2804', '2555', 'ผบ', '3662', '2555', '013', '83461', 'ธนาคารอิสลามแห่งประเทศไทย', 'ผู้บังคับคดี', '4195820.74', '4722202.59', 'โจทก์', '01', '10')
[17:15:03 ::1]  () :insert into WH_CIVIL_PAYMENT (WH_CIVIL_ID, PREFIX_BLACK_CASE, BLACK_CASE, BLACK_YY, PREFIX_RED_CASE, RED_CASE, RED_YY, COURT_CODE, CIVIL_CODE, PERSON_FULL_NAME, EXECUTION_STATUS, CAPITAL_AMOUNT, ASSET_AMOUNT_REMAIN, CONCERN_NAME, CONCERN_CODE, WH_CIVIL_PAYMENT_ID) values ('3927', 'ผบ', '2804', '2555', 'ผบ', '3662', '2555', '013', '83461', 'ธนาคารอิสลามแห่งประเทศไทย', 'ผู้บังคับคดี', '0', '0', 'โจทก์', '13', '10')
[17:15:03 ::1]  () :insert into WH_CIVIL_PAYMENT (WH_CIVIL_ID, PREFIX_BLACK_CASE, BLACK_CASE, BLACK_YY, PREFIX_RED_CASE, RED_CASE, RED_YY, COURT_CODE, CIVIL_CODE, PERSON_FULL_NAME, EXECUTION_STATUS, CAPITAL_AMOUNT, ASSET_AMOUNT_REMAIN, CONCERN_NAME, CONCERN_CODE, WH_CIVIL_PAYMENT_ID) values ('3927', 'ผบ', '2804', '2555', 'ผบ', '3662', '2555', '013', '83461', 'นายไพโรจน์ สมลา', 'ผู้ถูกบังคับคดี', '373565.92', '276395.41', 'จำเลย', '02', '10')
[17:15:03 ::1]  () :insert into WH_CIVIL_PAYMENT (WH_CIVIL_ID, PREFIX_BLACK_CASE, BLACK_CASE, BLACK_YY, PREFIX_RED_CASE, RED_CASE, RED_YY, COURT_CODE, CIVIL_CODE, PERSON_FULL_NAME, EXECUTION_STATUS, CAPITAL_AMOUNT, ASSET_AMOUNT_REMAIN, CONCERN_NAME, CONCERN_CODE, WH_CIVIL_PAYMENT_ID) values ('3927', 'ผบ', '2804', '2555', 'ผบ', '3662', '2555', '013', '83461', 'ธนาคารอิสลามแห่งประเทศไทย', 'ผู้บังคับคดี', '4195820.74', '', 'โจทก์', '01', '10')
[17:15:03 ::1]  () :insert into WH_CIVIL_PAYMENT (WH_CIVIL_ID, PREFIX_BLACK_CASE, BLACK_CASE, BLACK_YY, PREFIX_RED_CASE, RED_CASE, RED_YY, COURT_CODE, CIVIL_CODE, PERSON_FULL_NAME, EXECUTION_STATUS, CAPITAL_AMOUNT, ASSET_AMOUNT_REMAIN, CONCERN_NAME, CONCERN_CODE, WH_CIVIL_PAYMENT_ID) values ('3927', 'ผบ', '2804', '2555', 'ผบ', '3662', '2555', '013', '83461', 'ธนาคารอิสลามแห่งประเทศไทย', 'ผู้บังคับคดี', '0', '', 'โจทก์', '13', '10')
[17:15:03 ::1]  () :insert into WH_CIVIL_PAYMENT (WH_CIVIL_ID, PREFIX_BLACK_CASE, BLACK_CASE, BLACK_YY, PREFIX_RED_CASE, RED_CASE, RED_YY, COURT_CODE, CIVIL_CODE, PERSON_FULL_NAME, EXECUTION_STATUS, CAPITAL_AMOUNT, ASSET_AMOUNT_REMAIN, CONCERN_NAME, CONCERN_CODE, WH_CIVIL_PAYMENT_ID) values ('3927', 'ผบ', '2804', '2555', 'ผบ', '3662', '2555', '013', '83461', 'ธนาคารอิสลามแห่งประเทศไทย', 'ผู้บังคับคดี', '4195820.74', '4722253.59', 'โจทก์', '01', '10')
[17:15:03 ::1]  () :delete from WH_COURT_LOG where 1=1 and COURT_SYSTEM_TYPE = '1' and BLACK_CASE = '2804' and BLACK_YY = '2555' and RED_CASE = '3662' and RED_YY = '2555'
[17:15:03 ::1]  () :insert into WH_COURT_LOG (COURT_CODE, COURT_NAME, PREFIX_BLACK_CASE, BLACK_CASE, BLACK_YY, PREFIX_RED_CASE, RED_CASE, RED_YY, COURT_SYSTEM_TYPE, COURT_DATE, COURT_DETAIL, ORD_STATUS, CIVIL_TITLE_TYPE_NAME, CIVIL_CLASS_COURT_NAME, CIVIL_ORDER_COURT_CODE, CIVIL_ORDER_COURT_NAME, WH_COURT_LOG_ID) values ('013', 'ศาลแพ่ง', 'ผบ', '2804', '2555', 'ผบ', '3662', '2555', '1', '2014-05-01', '', 'อนุญาต', 'ขออนุญาตขายทอดตลาด', 'ต้น', '118', 'ศาลจังหวัดธัญบุรี', '1878')
[17:15:04 ::1]  () :delete from WH_CIVIL_CASE_RECEIPT where 1=1 and WH_CIVIL_ID = '3927'
[17:15:04 ::1]  () :delete from WH_CIVIL_CASE_RECEIPT_PERSON where 1=1 and WH_CIVIL_ID = '3927'
[17:15:04 ::1]  () :delete from WH_CIVIL_CASE_RECEIPT_LIST where 1=1 and WH_CIVIL_ID = '3927'
[17:15:04 ::1]  () :delete from WH_CIVIL_CASE_RECEIVING where 1=1 and WH_CIVIL_ID = '3927'
[17:15:04 ::1]  () :insert into WH_CIVIL_CASE_RECEIPT (PREFIX_BLACK_CASE, BLACK_CASE, BLACK_YY, PREFIX_RED_CASE, RED_CASE, RED_YY, WH_CIVIL_ID, WH_RECEIPT_ID, RECEIPT_NO, RECEIPT_NAME, DOC_DATE, RECORD_COUNT, SEQ, MONEY, ACCOUNT_NO, "COMMENT", VATRATE, FY, DEBTORNO, CIVIL_CODE, CASE_CODE, CASE_NAME, COURT_CODE, COURT_NAME, DOSS_CODE, DOSS_NAME, RECTYPE_CODE, RECTYPE_NAME, FDOC_CODE, FDOC_NAME, RECEIPT_DATE, VAT_AMOUNT, ACTUAL_AMOUNT, CANCEL_FLAG, CANCEL_FLAG_NAME) values ('ผบ', '2804', '2555', 'ผบ', '3662', '2555', '3927', '100479', '046/0000864', 'ธนาคารอิสลามแห่งประเทศไทย โจทก์', '2013-11-21', '', '1', '1000', '5710001155', '', '', '2557', '', '83461', '1', 'แพ่ง', '013', 'ศาลแพ่ง', '103', 'ส่งให้ศาลอื่นบังคับคดีแทน', '01', 'รับทั่วไป', '01', 'ใบเสร็จรับเงิน', '2013-11-21', '', '1000', '0', 'ปกติ')
[17:15:04 ::1]  () :insert into WH_CIVIL_CASE_RECEIPT_PERSON (WH_RECEIPT_ID, WH_CIVIL_ID, NAME, CONCERN_NAME, CONCERN_NO, PERSON_CODE) values ('100479', '3927', 'ธนาคารอิสลามแห่งประเทศไทย ', 'โจทก์', '', '')
[17:15:04 ::1]  () :insert into WH_CIVIL_CASE_RECEIPT_LIST (WH_RECEIPT_ID, WH_CIVIL_ID, RECPAY_NAME, TR_COMMENT, TR_AMOUNT) values ('100479', '3927', 'วางค่าใช้จ่าย', '', '1000')
[17:15:04 ::1]  () :insert into WH_CIVIL_CASE_RECEIVING (WH_RECEIPT_ID, WH_CIVIL_ID, RPAY_NAME, CHQ_NO, CHQ_DATE, TR_DESC, TRANSFER_DATE, TR_AMOUNT) values ('100479', '3927', 'เช็ค', '0923927', '2013-11-12', 'ธ.อิสลามแห่งประเทศไทย-สำนักงานใหญ่', '2024-03-06', '1000')
[17:15:04 ::1]  () :insert into WH_CIVIL_CASE_RECEIPT (PREFIX_BLACK_CASE, BLACK_CASE, BLACK_YY, PREFIX_RED_CASE, RED_CASE, RED_YY, WH_CIVIL_ID, WH_RECEIPT_ID, RECEIPT_NO, RECEIPT_NAME, DOC_DATE, RECORD_COUNT, SEQ, MONEY, ACCOUNT_NO, "COMMENT", VATRATE, FY, DEBTORNO, CIVIL_CODE, CASE_CODE, CASE_NAME, COURT_CODE, COURT_NAME, DOSS_CODE, DOSS_NAME, RECTYPE_CODE, RECTYPE_NAME, FDOC_CODE, FDOC_NAME, RECEIPT_DATE, VAT_AMOUNT, ACTUAL_AMOUNT, CANCEL_FLAG, CANCEL_FLAG_NAME) values ('ผบ', '2804', '2555', 'ผบ', '3662', '2555', '3927', '37332718', '036/0009785', 'สำนักงานบังคับคดีจังหวัดปทุมธานี สาขาธัญบุรี', '2017-07-31', '', '1', '406298', '5710001155', '', '', '2560', '', '83461', '1', 'แพ่ง', '013', 'ศาลแพ่ง', '103', 'ส่งให้ศาลอื่นบังคับคดีแทน', '01', 'รับทั่วไป', '01', 'ใบเสร็จรับเงิน', '2017-07-31', '', '406298', '0', 'ปกติ')
[17:15:04 ::1]  () :insert into WH_CIVIL_CASE_RECEIPT_LIST (WH_RECEIPT_ID, WH_CIVIL_ID, RECPAY_NAME, TR_COMMENT, TR_AMOUNT) values ('37332718', '3927', 'รับเงินจากการบังคับคดีแทน', '', '406298')
[17:15:04 ::1]  () :insert into WH_CIVIL_CASE_RECEIPT_LIST (WH_RECEIPT_ID, WH_CIVIL_ID, RECPAY_NAME, TR_COMMENT, TR_AMOUNT) values ('37332718', '3927', 'รับเงินวางค่าใช้จ่ายจากการบังคับคดีแทน', '', '10000')
[17:15:04 ::1]  () :insert into WH_CIVIL_CASE_RECEIVING (WH_RECEIPT_ID, WH_CIVIL_ID, RPAY_NAME, CHQ_NO, CHQ_DATE, TR_DESC, TRANSFER_DATE, TR_AMOUNT) values ('37332718', '3927', 'เช็ค', '03886275', '2017-07-20', 'ธนาคารเพื่อการเกษตรและสหกรณ์ - สาขาคลอง 9', '2024-03-06', '416298')
[17:15:04 ::1]  () :insert into WH_CIVIL_CASE_RECEIVING (WH_RECEIPT_ID, WH_CIVIL_ID, RPAY_NAME, CHQ_NO, CHQ_DATE, TR_DESC, TRANSFER_DATE, TR_AMOUNT) values ('37332718', '3927', 'เช็ค', '03886275', '2017-07-20', 'ธนาคารเพื่อการเกษตรและสหกรณ์ - สาขาคลอง 9', '2024-03-06', '416298')
[17:15:04 ::1]  () :insert into WH_CIVIL_CASE_RECEIPT (PREFIX_BLACK_CASE, BLACK_CASE, BLACK_YY, PREFIX_RED_CASE, RED_CASE, RED_YY, WH_CIVIL_ID, WH_RECEIPT_ID, RECEIPT_NO, RECEIPT_NAME, DOC_DATE, RECORD_COUNT, SEQ, MONEY, ACCOUNT_NO, "COMMENT", VATRATE, FY, DEBTORNO, CIVIL_CODE, CASE_CODE, CASE_NAME, COURT_CODE, COURT_NAME, DOSS_CODE, DOSS_NAME, RECTYPE_CODE, RECTYPE_NAME, FDOC_CODE, FDOC_NAME, RECEIPT_DATE, VAT_AMOUNT, ACTUAL_AMOUNT, CANCEL_FLAG, CANCEL_FLAG_NAME) values ('ผบ', '2804', '2555', 'ผบ', '3662', '2555', '3927', '37332718', '036/0009785', 'สำนักงานบังคับคดีจังหวัดปทุมธานี สาขาธัญบุรี', '2017-07-31', '', '2', '10000', '5710001155', '', '', '2560', '', '83461', '1', 'แพ่ง', '013', 'ศาลแพ่ง', '103', 'ส่งให้ศาลอื่นบังคับคดีแทน', '01', 'รับทั่วไป', '01', 'ใบเสร็จรับเงิน', '2017-07-31', '', '10000', '0', 'ปกติ')
[17:27:39 ::1]  () :update WH_CIVIL_CASE set CIVIL_CODE = '83461', COURT_CODE = '013', COURT_NAME = 'ศาลแพ่ง', DEPT_CODE = '0902003200000', DEPT_NAME = 'สำนักงานบังคับคดีแพ่งกรุงเทพมหานคร 1', CASE_TYPE_CODE = '01', PREFIX_BLACK_CASE = 'ผบ', BLACK_CASE = '2804', BLACK_YY = '2555', PREFIX_RED_CASE = 'ผบ', RED_CASE = '3662', RED_YY = '2555', COURT_DATE = '2013-07-05', CAPITAL_AMOUNT = '373565.92', PLAINTIFF1 = 'ธนาคารอิสลามแห่งประเทศไทย ', PLAINTIFF2 = '', PLAINTIFF3 = '', DEFFENDANT1 = 'นายไพโรจน์ สมลา', DEFFENDANT2 = '', DEFFENDANT3 = '', CASE_TYPE_NAME = 'แพ่ง', PCC_CASE_GEN = '84392', JUDGMENT_ABRIDGED = '', REV_NO = '23341', REV_YEAR = '2556' where 1=1 and WH_CIVIL_ID = '3927'
[17:27:39 ::1]  () :delete from WH_CIVIL_DOSS where 1=1 and WH_CIVIL_ID = '3927'
[17:27:39 ::1]  () :insert into WH_CIVIL_DOSS (ACCOUNT_NO, DOSS_CONTROL, DOSS_CONTROL_GEN, DOSS_CODE, DOSS_OWNER_ID, DOSS_OWNER_NAME, DOSS_REV_NO, DOSS_REV_YEAR, DOSS_DEPT_CODE, DOSS_DEPT_NAME, WH_CIVIL_ID, PCC_CASE_RECV_GEN, DOSS_ID) values ('5710001155', 'ส่งให้ศาลอื่นบังคับคดีแทน', '58570', '103', '', '', '23341', '2556', '0902003200000', 'สำนักงานบังคับคดีแพ่งกรุงเทพมหานคร 1', '3927', '86083', '8430')
[17:27:40 ::1]  () :delete from WH_CIVIL_ROUTE where 1=1 and WH_CIVIL_ID = '3927' and DOSS_CONTROL_GEN = '58570'
[17:27:40 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('1269144', '2013-11-21', '00:00:00', 'ตั้งสำนวนส่งให้ศาลอื่นบังคับคดีแทน', '3927', '8430', '58570', '86083', '439879')
[17:27:40 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('1269168', '2013-11-21', '00:00:00', 'ตั้งเลขบัญชี เลขที่ 5710001155', '3927', '8430', '58570', '86083', '439880')
[17:27:40 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('1269277', '2013-11-21', '00:00:00', 'ออกใบเสร็จ เลขที่ 046/0000864 วันที่ 21 พฤศจิกายน พ.ศ.2556', '3927', '8430', '58570', '86083', '439881')
[17:27:40 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('1269599', '2013-11-21', '00:00:00', 'จ่ายคิว', '3927', '8430', '58570', '86083', '439882')
[17:27:41 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('1269600', '2013-11-21', '00:00:00', 'กำหนดนายพงศ์พญาเดโช อู้สกุลวัฒนาเป็นเจ้าของสำนวนคดีหมายเลขแดงที่ ผบ3662/2555', '3927', '8430', '58570', '86083', '439883')
[17:27:41 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('1269701', '2013-11-21', '00:00:00', 'บันทึกคำร้องขอ ให้บังคับคดีแทน', '3927', '8430', '58570', '86083', '439884')
[17:27:41 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('1283746', '2013-11-22', '00:00:00', ' วันที่ 22/11/2556 ออกเพื่อดำเนินการ บังคับคดีแทนไป/ จ.ธัญบุรี', '3927', '8430', '58570', '86083', '439885')
[17:27:41 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('1284704', '2013-11-23', '00:00:00', ' วันที่ 23/11/2556 ออกเพื่อดำเนินการ สำนวนส่งคืนห้องเก็บ/ขาว', '3927', '8430', '58570', '86083', '439886')
[17:27:41 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('1285353', '2013-11-24', '00:00:00', ' วันที่ 24/11/2556 จัดเก็บ:สถานที่จัดเก็บ ห้องเก็บสำนวน ที่ ชั้น บคท ช่อง ที่อื่น ', '3927', '8430', '58570', '86083', '439887')
[17:27:42 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('20639970', '2017-07-31', '10:45:31', 'ออกใบเสร็จ เลขที่ 036/0009785 วันที่ 31 กรกฎาคม พ.ศ.2560', '3927', '8430', '58570', '86083', '439888')
[17:27:42 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('22514948', '2017-10-04', '15:07:39', ' วันที่ 04/10/2560 ออกเพื่อดำเนินการ ส่งพี่นก ตรวจล้ม/เอกลักษณ์', '3927', '8430', '58570', '86083', '439889')
[17:27:42 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('23536178', '2017-11-14', '16:17:19', ' วันที่ 14/11/2560 ออกเพื่อดำเนินการ ตรวจล้ม,เฉลี่ย ฯ แล้วคืนเอกลักษณ์', '3927', '8430', '58570', '86083', '439890')
